"Name","Dragon.Year","Sex","Time.in.pop","AgeClass","ActiveFungus","InfectedDensity.Annual","Name2"
"Jamie",2018,"Male",2686.86842105263,"Adult",0,0.000180703946148413,"Jamie"
"Jane",2018,"Female",427.823529411765,"Juvenile",0,2.9971195717926e-05,"Jane"
"Jane",2018,"Female",623.5,"Juvenile",1,5.87439527714506e-05,"Jane"
"Jany",2018,"Female",204.288461538462,"Juvenile",0,0.000154186194334007,"Jany"
"Jason",2018,"Male",1017.4,"Adult",0,0.000141213666969374,"Jason"
"Jaya",2018,"Female",397.268292682927,"Adult",0,6.39931838280528e-05,"Jaya"
"Joker",2018,"Male",186.833333333333,"Juvenile",0,0.000113453019156785,"Joker"
"Joy",2018,"Female",939.823529411765,"Adult",0,3.03543532419398e-05,"Joy"
"Judge",2018,"Male",2646.86538461538,"Adult",0,1.71105509148809e-05,"Judge"
"Judge",2018,"Male",2809,"Adult",1,2.71565313369442e-05,"Judge"
"Judy",2018,"Female",2622,"Adult",0,6.12258248954211e-05,"Judy"
"Juno",2018,"Female",1382.38983050847,"Juvenile",0,0.000215711042065566,"Juno"
"Kaa",2018,"Female",2682.88461538462,"Juvenile",0,7.84153479762641e-05,"Kaa"
"Kaa",2018,"Female",2778,"Juvenile",1,9.44977400963047e-05,"Kaa"
"Kalel",2018,"Male",437.421052631579,"Juvenile",0,7.77362643751669e-05,"Kalel"
"Karin",2018,"Female",2005.14814814815,"Adult",0,6.21215981781755e-05,"Karin"
"Kiara",2018,"Female",1897.73684210526,"Juvenile",0,0.000397565904408478,"Kiara"
"Kiara",2018,"Female",2154.05,"Juvenile",1,0.000251710086493701,"Kiara"
"Kiarash",2018,"Male",1620.96,"Adult",0,4.49987089470541e-05,"Kiarash"
"Klarrisa",2018,"Female",104.142857142857,"Juvenile",0,6.19177080525608e-05,"Klarrisa"
"Krypton",2018,"Male",231.296296296296,"Juvenile",0,0.000114746557697234,"Krypton"
"Kuzco",2018,"Male",764.2,"Adult",0,5.37585925758766e-08,"Kuzco"
"Lagertha",2018,"Female",564.176470588235,"Juvenile",0,0.000123599740453626,"Lagertha"
"Laurel",2018,"Female",198.655172413793,"Juvenile",0,0.000107486522611149,"Laurel"
"Lee",2018,"Male",504.620253164557,"Juvenile",0,0.00014199991197122,"Lee"
"Lexa",2018,"Female",262.720930232558,"Juvenile",0,0.000124250101891457,"Lexa"
"Lilo",2018,"Female",620.75,"Juvenile",0,0.000213378260017209,"Lilo"
"Little",2018,"Female",1240.95161290323,"Adult",0,9.31062745620697e-06,"Little"
"Llum",2018,"Female",1207.96666666667,"Adult",0,0.000175235673608211,"Llum"
"Loretta",2018,"Female",2587.37931034483,"Juvenile",0,0.000174831858652434,"Loretta"
"Loretta",2018,"Female",2814.33333333333,"Juvenile",1,0.000229945865583816,"Loretta"
"Lucario",2018,"Male",262.404255319149,"Juvenile",0,0.000282927740113328,"Lucario"
"Luigi",2018,"Male",2580.62608695652,"Juvenile",0,5.42428037864359e-05,"Luigi"
"Luigi",2018,"Male",2768.875,"Juvenile",1,5.99323403919272e-05,"Luigi"
"Lurdes",2018,"Female",557.772727272727,"Juvenile",0,6.75947814197513e-05,"Lurdes"
"Lynx",2018,"Female",337.25,"Adult",0,3.3972444897785e-05,"Lynx"
"Macadamia",2018,"Male",471.428571428571,"Adult",0,0.000228618188713166,"Macadamia"
"Magdelaine",2018,"Male",801.227848101266,"Adult",0,0.000203928403628127,"Magdelaine"
"Magnolia",2018,"Male",651.382978723404,"Juvenile",0,9.19370994117762e-05,"Magnolia"
"Magnolia",2018,"Male",730.8,"Juvenile",1,8.99512032217115e-05,"Magnolia"
"Mango",2018,"Female",2652.44444444444,"Juvenile",0,6.45693944849284e-05,"Mango"
"Marian",2018,"Female",1106,"Adult",0,4.12416807324312e-05,"Marian"
"Marian",2018,"Female",1293.26666666667,"Adult",1,6.27958187206411e-05,"Marian"
"Marzipan",2018,"Female",1898.14285714286,"Adult",0,3.46077529640477e-05,"Marzipan"
"Matisse",2018,"Female",1131,"Juvenile",1,0.000200518935748963,"Matisse"
"Medusa",2018,"Female",257.090909090909,"Juvenile",0,1.11076769800746e-05,"Medusa"
"Meeko",2018,"Male",8,"Adult",0,0.000160703929101431,"Meeko"
"Mercury",2018,"Female",933.210526315789,"Adult",0,5.24056506905427e-06,"Mercury"
"Merola",2018,"Female",441.484375,"Adult",0,0.000101038218450636,"Merola"
"Mia",2018,"Female",1352,"Adult",0,9.92073340828432e-05,"Mia"
"Michal",2018,"Female",2092.92647058824,"Adult",0,0.000344635020738407,"Michal"
"Michal",2018,"Female",2266.63636363636,"Adult",1,0.000287902117012839,"Michal"
"Mika",2018,"Male",227.777777777778,"Juvenile",0,3.52388124688316e-05,"Mika"
"Milkyway",2018,"Male",481.327272727273,"Adult",0,4.01240728894965e-05,"Milkyway"
"Mina",2018,"Female",71.7407407407407,"Juvenile",0,8.80951603870357e-07,"Mina"
"Minerva",2018,"Female",518.448275862069,"Juvenile",0,0.000230277763654695,"Minerva"
"Minerva",2018,"Female",730.897959183673,"Juvenile",1,0.000290828185014214,"Minerva"
"Minnie",2018,"Female",1183.41747572816,"Juvenile",0,0.00017179325946239,"Minnie"
"Moana",2018,"Female",465.857142857143,"Adult",0,0.00012037073671407,"Moana"
"Molly",2018,"Female",2647.46987951807,"Juvenile",0,0.000220123002139603,"Molly"
"Monserrat",2018,"Female",608.054794520548,"Juvenile",0,5.01652764161734e-05,"Monserrat"
"Morgen",2018,"Male",143.84375,"Juvenile",0,4.10161462073928e-05,"Morgen"
"Mouse",2018,"Female",166.942857142857,"Adult",0,0.000123976203274181,"Mouse"
"Mystery",2018,"Female",1002.9696969697,"Juvenile",0,5.16897666185695e-05,"Mystery"
"Myth",2018,"Female",26,"Juvenile",0,1.3664314016038e-05,"Myth"
"Nala",2018,"Female",1085.2,"Adult",0,1.99519688045257e-06,"Nala"
"Nessy",2018,"Female",135.153846153846,"Juvenile",0,4.65549308427779e-05,"Nessy"
"Nieve",2018,"Female",245,"Juvenile",0,4.35127677804255e-05,"Nieve"
"Norri",2018,"Female",185.125,"Juvenile",0,5.0253824511824e-06,"Norri"
"Nosey",2018,"Male",21.9090909090909,"Adult",0,6.03641173786423e-05,"Nosey"
"Nugget",2018,"Female",1762.88095238095,"Juvenile",0,5.60957439028297e-05,"Nugget"
"ObiWan",2018,"Male",1126,"Adult",0,4.96285126218691e-05,"ObiWan"
"Ocean",2018,"Female",1144.17543859649,"Adult",0,1.46416207461936e-05,"Ocean"
"Ooshie",2018,"Female",195,"Juvenile",0,5.29490034793431e-05,"Ooshie"
"Orion",2018,"Male",284.714285714286,"Adult",0,8.39119546131557e-05,"Orion"
"Orion",2018,"Male",33.2222222222222,"Juvenile",0,4.10483824950568e-06,"Orion"
"Palkana",2018,"Female",1348.87341772152,"Adult",0,0.000301181757852039,"Palkana"
"Palkana",2018,"Female",1526.66666666667,"Adult",1,0.000230590811907925,"Palkana"
"Pancake",2018,"Female",2492,"Adult",0,0.000172110474267628,"Pancake"
"Panchito",2018,"Male",413.69696969697,"Juvenile",0,0.000159672712159173,"Panchito"
"Pandanus",2018,"Female",549.855263157895,"Juvenile",0,4.20396129984733e-05,"Pandanus"
"Papallona",2018,"Female",373,"Adult",0,1.51654935601752e-05,"Papallona"
"Parapluie",2018,"Male",10.3333333333333,"Juvenile",0,0.000264002847275868,"Parapluie"
"Parsley",2018,"Female",484.571428571429,"Adult",0,0.00035366656959195,"Parsley"
"Peacan",2018,"Female",2563.16666666667,"Adult",0,0.00011383413838257,"Peacan"
"Peaches",2018,"Female",2638.15053763441,"Adult",0,3.53296940348943e-05,"Peaches"
"Pear",2018,"Female",2083.92079207921,"Juvenile",0,0.00011703540467518,"Pear"
"Peleona",2018,"Male",340.931034482759,"Juvenile",0,5.37312099353656e-05,"Peleona"
"Penguin",2018,"Female",552.764705882353,"Adult",0,8.22350874447122e-05,"Penguin"
"Pepito",2018,"Male",280.7,"Adult",0,0.000303702871225883,"Pepito"
"Pepito",2018,"Male",72.4117647058823,"Juvenile",0,0.000371654204019455,"Pepito"
"Percy",2018,"Female",218.907407407407,"Juvenile",0,0.000268429942230174,"Percy"
"Pesto",2018,"Male",650.377777777778,"Juvenile",0,1.49456351174448e-05,"Pesto"
"Phobos",2018,"Female",1264.98,"Adult",0,5.29696460170403e-05,"Phobos"
"Piglet",2018,"Male",800.559322033898,"Adult",0,0.000215606743444609,"Piglet"
"Pijamas",2018,"Male",603.264150943396,"Adult",0,0.000156574065193445,"Pijamas"
"Pikachu",2018,"Male",489.775,"Juvenile",0,0.000181726782907713,"Pikachu"
"Pikachu",2018,"Male",687.142857142857,"Juvenile",1,0.000234794427828705,"Pikachu"
"Pillastre",2018,"Female",498.095238095238,"Adult",0,0.000236011408597438,"Pillastre"
"Pippa",2018,"Female",1954,"Juvenile",0,0.000180417824525918,"Pippa"
"Piran",2018,"Female",1331.16216216216,"Adult",0,4.96825148212122e-05,"Piran"
"Pixie",2018,"Female",2676.46031746032,"Juvenile",0,0.000297717169187698,"Pixie"
"Pocket",2018,"Male",449.671232876712,"Adult",0,0.000302822560952122,"Pocket"
"Polly",2018,"Female",2027.265625,"Juvenile",0,0.000114856508015948,"Polly"
"Posidonia",2018,"Female",977.708333333333,"Juvenile",0,0.000182854830952847,"Posidonia"
"Potato",2018,"Male",1948,"Adult",0,1.82311524130881e-05,"Potato"
"Punk",2018,"Female",508.633333333333,"Juvenile",0,0.000110909813731495,"Punk"
"Puppet",2018,"Male",2531.375,"Adult",0,3.70522450775299e-05,"Puppet"
"Raclette",2018,"Female",90.6666666666667,"Juvenile",0,6.21375436785532e-05,"Raclette"
"Rae",2018,"Female",442.108108108108,"Adult",0,3.63510856528044e-05,"Rae"
"Rafiki",2018,"Male",1214.67567567568,"Adult",1,0.000267546196071195,"Rafiki"
"Rain",2018,"Female",1304.04225352113,"Juvenile",0,0.000210057765651798,"Rain"
"Rainbow",2018,"Female",1268.39130434783,"Juvenile",0,8.07311563498502e-05,"Rainbow"
"Raksha",2018,"Male",496,"Juvenile",0,0.000169812184856318,"Raksha"
"Raksha",2018,"Male",691.75,"Juvenile",1,0.000162796835248607,"Raksha"
"Random",2018,"Male",794.928571428571,"Adult",0,3.43658086074421e-05,"Random"
"Raven",2018,"Female",745.266666666667,"Adult",0,0.000165016464286817,"Raven"
"Rosabel",2018,"Female",282.236842105263,"Juvenile",0,0.000224214598304573,"Rosabel"
"Rouge",2018,"Male",27,"Juvenile",0,9.43865110651608e-06,"Rouge"
"Salshot",2018,"Female",1255.75384615385,"Juvenile",0,4.42458170708871e-05,"Salshot"
"Sansa",2018,"Female",2064.92,"Juvenile",0,4.34167405086471e-05,"Sansa"
"Sardine",2018,"Female",534.682926829268,"Juvenile",0,5.16085769924237e-05,"Sardine"
"Saturn",2018,"Female",1444.56666666667,"Juvenile",0,8.33170152774493e-05,"Saturn"
"Sawyer",2018,"Male",2508,"Adult",0,3.40137510142853e-05,"Sawyer"
"Scoobydoo",2018,"Male",623.375,"Juvenile",0,4.92898502070279e-05,"Scoobydoo"
"Seal",2018,"Female",259.444444444444,"Juvenile",0,0.000255024700470353,"Seal"
"Shelton",2018,"Male",2,"Juvenile",0,3.1497222563762e-05,"Shelton"
"Shirley",2018,"Female",1300,"Juvenile",0,1.37115495926628e-05,"Shirley"
"Sneezy",2018,"Male",450.375,"Juvenile",0,0.000181599414785768,"Sneezy"
"Snow",2018,"Male",230.4375,"Juvenile",0,0.000222341016201871,"Snow"
"Solstice",2018,"Female",159.155555555556,"Juvenile",0,0.000111133597992266,"Solstice"
"Spears",2018,"Female",1946.35714285714,"Adult",0,0.000227767362545216,"Spears"
"Spears",2018,"Female",1982,"Adult",1,0.000390328578896681,"Spears"
"Spiderman",2018,"Male",1074,"Adult",0,8.42872431594797e-05,"Spiderman"
"Spy",2018,"Male",808.434782608696,"Adult",0,4.9984889719845e-05,"Spy"
"Spy",2018,"Male",1009.56923076923,"Adult",1,7.23175139522246e-05,"Spy"
"Squirtle",2018,"Male",639.923076923077,"Juvenile",0,0.000144167875915828,"Squirtle"
"Stella",2018,"Female",153.857142857143,"Adult",0,0.00033534310194302,"Stella"
"Stitch",2018,"Female",328.756756756757,"Juvenile",0,7.78327104713835e-05,"Stitch"
"Strawberry",2018,"Female",964.173913043478,"Juvenile",0,6.85534200595031e-05,"Strawberry"
"Sunbird",2018,"Female",1653.03636363636,"Juvenile",0,0.000144000471565201,"Sunbird"
"Sunflower",2018,"Female",270.208333333333,"Juvenile",0,0.000203673896083022,"Sunflower"
"Supergirl",2018,"Female",145.416666666667,"Juvenile",0,0.000219460299692466,"Supergirl"
"Supergirl",2018,"Female",318,"Juvenile",1,0.000200541034204346,"Supergirl"
"Surf",2018,"Female",1276.70886075949,"Adult",0,0.000164082651029999,"Surf"
"Swing",2018,"Female",463.857142857143,"Adult",0,1.07255213659076e-05,"Swing"
"Sylvester",2018,"Male",670,"Juvenile",0,3.08590649784695e-05,"Sylvester"
"Tear",2018,"Female",574.75,"Adult",0,7.70020181940297e-05,"Tear"
"Tiger",2018,"Male",483.025641025641,"Juvenile",0,0.000197436802518994,"Tiger"
"Toddy",2018,"Male",182.785714285714,"Juvenile",0,5.11907310701012e-05,"Toddy"
"Tonina",2018,"Female",1105.85714285714,"Juvenile",0,8.3303507973157e-05,"Tonina"
"Toothless",2018,"Male",265.25,"Juvenile",0,0.000190573147853358,"Toothless"
"Toothless",2018,"Male",400.833333333333,"Juvenile",1,5.48171031826731e-05,"Toothless"
"Tulip",2018,"Female",2107.11538461538,"Juvenile",0,5.71385769544497e-05,"Tulip"
"Twistie",2018,"Female",1734.46666666667,"Juvenile",0,8.93550850971056e-05,"Twistie"
"Tyler",2018,"Male",1429.7358490566,"Adult",0,5.75434146058521e-05,"Tyler"
"Tyler",2018,"Male",1548.23076923077,"Adult",1,8.6796104229255e-05,"Tyler"
"Uhura",2018,"Female",256.375,"Juvenile",0,4.86723785760221e-05,"Uhura"
"Umbrella",2018,"Male",421.263157894737,"Adult",0,0.000167342341340811,"Umbrella"
"Universe",2018,"Female",533.549019607843,"Adult",0,1.51033981232861e-05,"Universe"
"Vision",2018,"Male",2,"Juvenile",0,4.24005419830116e-05,"Vision"
"Volt",2018,"Male",212.90625,"Juvenile",0,0.000132118838487132,"Volt"
"Walnut",2018,"Male",551.228571428571,"Juvenile",0,0.000190218759805855,"Walnut"
"Waterbear",2018,"Female",222.379310344828,"Juvenile",0,6.00379427885825e-05,"Waterbear"
"Wednesday",2018,"Female",323.592592592593,"Juvenile",0,4.46760546141731e-05,"Wednesday"
"Wendy",2018,"Female",574.753623188406,"Juvenile",0,4.72956423509674e-05,"Wendy"
"Winnie",2018,"Female",1204.47727272727,"Adult",0,0.000261815365727728,"Winnie"
"Winnie",2018,"Female",1426.65789473684,"Adult",1,0.00030354119047661,"Winnie"
"Woombat",2018,"Female",1240.5,"Juvenile",0,0.000197981850180746,"Woombat"
"Yanny",2018,"Female",206.112676056338,"Juvenile",0,0.000165583488200959,"Yanny"
"Yoshi",2018,"Male",294,"Adult",0,0.000139398909498354,"Yoshi"
"Yoshi",2018,"Male",12.2857142857143,"Juvenile",0,0.000163963830760753,"Yoshi"
"Zachary",2018,"Male",180.459459459459,"Juvenile",0,0.00019139065994936,"Zachary"
"Zoom",2018,"Male",365.147058823529,"Adult",0,0.000142212573500889,"Zoom"
"Abu",2019,"Female",40.3333333333333,"Juvenile",0,8.64484413808289e-05,"Abu"
"Abuela",2019,"Female",1620.5,"Juvenile",0,0.000275437761386202,"Abuela"
"Africa",2019,"Male",2325,"Adult",0,8.62259712046214e-05,"Africa"
"Agnes",2019,"Female",1806.14285714286,"Juvenile",0,0.000212296231636057,"Agnes"
"Albus",2019,"Male",999.925373134328,"Adult",0,0.00020078241917029,"Albus"
"Aliona",2019,"Female",1691.71186440678,"Juvenile",0,2.4361783595868e-05,"Aliona"
"Alisha",2019,"Female",350.925925925926,"Juvenile",0,6.22357049439093e-05,"Alisha"
"Aloha",2019,"Female",728,"Juvenile",0,8.62508692983773e-06,"Aloha"
"Alvy",2019,"Male",644.275862068965,"Juvenile",0,0.000166975313708592,"Alvy"
"Anakin",2019,"Male",584.32,"Juvenile",0,0.000251374771589991,"Anakin"
"Ariel",2019,"Female",565.411764705882,"Juvenile",0,2.16739605648539e-05,"Ariel"
"Arrow",2019,"Male",644.591836734694,"Juvenile",0,0.000226918309875481,"Arrow"
"Asteroid",2019,"Male",232,"Adult",0,2.99082914508112e-05,"Asteroid"
"Asteroid",2019,"Male",7.33333333333333,"Juvenile",0,3.50157585434869e-05,"Asteroid"
"Ava",2019,"Female",116,"Adult",0,1.72821251771487e-05,"Ava"
"Azure",2019,"Female",494.59375,"Juvenile",0,9.43503416337248e-05,"Azure"
"BadDog",2019,"Male",588.794871794872,"Juvenile",0,0.00023844847736243,"BadDog"
"Bamboo",2019,"Female",770.25,"Adult",1,0.00020827924632829,"Bamboo"
"Barret",2019,"Male",825.216666666667,"Juvenile",0,7.75336557244239e-05,"Barret"
"Basil",2019,"Female",952.8125,"Juvenile",0,2.97433699999816e-05,"Basil"
"Batholomew",2019,"Male",863.809523809524,"Adult",1,3.56506355313878e-05,"Batholomew"
"Batsy",2019,"Male",296,"Juvenile",0,0.000134263082995681,"Batsy"
"Bec",2019,"Female",2318,"Adult",0,9.52933223926157e-05,"Bec"
"Beetroot",2019,"Female",943.322580645161,"Juvenile",0,9.66500652675727e-05,"Beetroot"
"Bernice",2019,"Female",600.75,"Adult",0,3.80520320848938e-05,"Bernice"
"Betty",2019,"Female",502.6,"Adult",0,5.2161357120099e-05,"Betty"
"Bev",2019,"Female",1710.42857142857,"Juvenile",0,6.28639753972282e-05,"Bev"
"Birdman",2019,"Male",293.5,"Juvenile",0,2.92000458325346e-05,"Birdman"
"Bruixa",2019,"Female",845.373626373626,"Juvenile",0,6.15097295449252e-05,"Bruixa"
"Bulma",2019,"Female",1070.58620689655,"Juvenile",0,0.000200881196803476,"Bulma"
"Bushrat",2019,"Female",864.064516129032,"Adult",1,0.000145125251809722,"Bushrat"
"Buttery",2019,"Female",54.0833333333333,"Juvenile",0,0.000192649901634212,"Buttery"
"Buttons",2019,"Female",613.375,"Juvenile",0,0.000161565970884827,"Buttons"
"Cactus",2019,"Male",906.019607843137,"Juvenile",0,3.36103457769676e-05,"Cactus"
"Cake",2019,"Female",1069,"Juvenile",0,9.85085343561782e-05,"Cake"
"Callie",2019,"Female",696.507042253521,"Juvenile",0,0.000253972360650652,"Callie"
"Chaak",2019,"Male",237.318181818182,"Juvenile",0,1.0855188245202e-05,"Chaak"
"Chameleon",2019,"Male",532.388888888889,"Juvenile",0,8.29367628329466e-05,"Chameleon"
"Cheesecake",2019,"Female",738.25,"Adult",0,3.83544315223683e-05,"Cheesecake"
"Cheesecake",2019,"Female",510.5,"Juvenile",0,2.13865769625387e-05,"Cheesecake"
"Chenille",2019,"Male",751.861111111111,"Juvenile",0,4.02418334098208e-05,"Chenille"
"Cheyenne",2019,"Female",541.018518518518,"Juvenile",0,0.000156551913696684,"Cheyenne"
"Chihiro",2019,"Female",1010.53246753247,"Juvenile",0,0.000161843046614638,"Chihiro"
"Chocolate",2019,"Male",975.75,"Juvenile",0,5.20309233351085e-05,"Chocolate"
"Chocolatine",2019,"Male",248.4375,"Juvenile",0,5.09835757988322e-05,"Chocolatine"
"Choupi",2019,"Male",45.2222222222222,"Juvenile",0,9.68903030958145e-05,"Choupi"
"Christmas",2019,"Female",184.346153846154,"Juvenile",0,3.99613308867294e-05,"Christmas"
"Cinderella",2019,"Female",851.477272727273,"Adult",0,3.61157513702488e-05,"Cinderella"
"Claudetta",2019,"Female",348,"Adult",0,5.67143255057051e-05,"Claudetta"
"Clover",2019,"Male",2893.73076923077,"Adult",1,0.000165132705063972,"Clover"
"Constantine",2019,"Male",140.454545454545,"Juvenile",0,6.70431630204747e-05,"Constantine"
"Constellation",2019,"Female",562.793103448276,"Adult",0,9.9529248730023e-05,"Constellation"
"Consuela",2019,"Female",2464.97196261682,"Adult",0,9.98301200686313e-05,"Consuela"
"Copepod",2019,"Female",873.56338028169,"Juvenile",0,2.53122244423964e-05,"Copepod"
"Coralie",2019,"Female",890,"Juvenile",1,0.000240263916064047,"Coralie"
"Cozmo",2019,"Male",831.533333333333,"Juvenile",1,0.000216321735229235,"Cozmo"
"Crab",2019,"Female",493.760869565217,"Juvenile",0,1.54780813272046e-05,"Crab"
"Craggy",2019,"Female",820.602941176471,"Juvenile",0,7.63227964641942e-05,"Craggy"
"Crayola",2019,"Female",2494.60465116279,"Juvenile",0,6.6062354604719e-05,"Crayola"
"Croc",2019,"Male",585.25,"Adult",0,4.6204162332158e-05,"Croc"
"Crochet",2019,"Female",323.444444444444,"Adult",0,0.000102679622235876,"Crochet"
"Crochet",2019,"Female",129.695652173913,"Juvenile",0,0.000118848726797734,"Crochet"
"Croissant",2019,"Female",172.178571428571,"Juvenile",0,5.53907048220929e-05,"Croissant"
"Crumpets",2019,"Male",683.549019607843,"Juvenile",0,8.45530464550876e-05,"Crumpets"
"Crystal",2019,"Female",651.61797752809,"Juvenile",0,7.85115687838323e-05,"Crystal"
"Custard",2019,"Female",593.727272727273,"Juvenile",0,2.79526257732495e-05,"Custard"
"Dan",2019,"Male",2498.57692307692,"Juvenile",1,0.000321605868257406,"Dan"
"Deacon",2019,"Male",560.097222222222,"Juvenile",0,0.000246911250848447,"Deacon"
"Deathlock",2019,"Male",9.33333333333333,"Juvenile",1,9.15582609610297e-05,"Deathlock"
"Declan",2019,"Male",674.636363636364,"Adult",0,0.000107356143847255,"Declan"
"Declax",2019,"Male",4,"Adult",0,1.6685932406625e-05,"Declax"
"Delilah",2019,"Female",2501.70967741935,"Juvenile",0,6.64545419882031e-05,"Delilah"
"Desmond",2019,"Female",542.823529411765,"Juvenile",0,9.70751671712086e-05,"Desmond"
"Dino",2019,"Male",442.333333333333,"Juvenile",0,8.05142371717993e-05,"Dino"
"Dinoso",2019,"Male",132.5,"Juvenile",0,0.000106298285391849,"Dinoso"
"Dodie",2019,"Female",746.060606060606,"Juvenile",0,3.15146556331106e-05,"Dodie"
"Dolenta",2019,"Female",1434.85714285714,"Juvenile",0,3.59044729541869e-05,"Dolenta"
"Doreen",2019,"Female",579.057692307692,"Juvenile",0,9.47866727897839e-05,"Doreen"
"Dorene",2019,"Female",349,"Adult",0,6.94657709733281e-06,"Dorene"
"Dots",2019,"Male",587.25,"Adult",1,7.05042939646628e-05,"Dots"
"Dots",2019,"Male",376.555555555556,"Juvenile",1,5.75693467194224e-05,"Dots"
"Draco",2019,"Male",615.166666666667,"Juvenile",0,3.05025832089582e-05,"Draco"
"Drogo",2019,"Male",3000.16326530612,"Juvenile",1,4.39421618529346e-05,"Drogo"
"Dune",2019,"Female",1222.27631578947,"Juvenile",0,6.45632740860256e-05,"Dune"
"Dylan",2019,"Male",859.848837209302,"Juvenile",0,0.00015306727659916,"Dylan"
"Eclipse",2019,"Female",514.25,"Juvenile",0,6.76438772739922e-05,"Eclipse"
"Elaine",2019,"Female",2443.55128205128,"Adult",0,9.0750113157726e-05,"Elaine"
"Eliana",2019,"Female",283.368421052632,"Juvenile",0,8.03763972901504e-05,"Eliana"
"Ellen",2019,"Female",1735.97142857143,"Juvenile",0,8.13646807743292e-05,"Ellen"
"Elliol",2019,"Male",70.25,"Juvenile",0,0.000112701511005513,"Elliol"
"Elowen",2019,"Female",1670.26923076923,"Juvenile",0,4.79200257653714e-05,"Elowen"
"Emerald",2019,"Female",1600.61538461538,"Adult",0,3.34582028139552e-05,"Emerald"
"End",2019,"Male",859.307692307692,"Juvenile",0,0.000273676992854866,"End"
"Erin",2019,"Female",2350.17391304348,"Juvenile",1,0.000318468664207147,"Erin"
